price,want_person,look_time,area,fenlei,title
300,4,219,广州白云,服饰,日默瓦，高圆圆同款拉杆箱。
100,6,61,广州广州周边,文体户外,琴行转业，全新民谣吉他，最适合初学者。现低价甩卖！
1000,4,674,广州增城,手机,魅族 魅族MX6 想要的代价
15,5,77,广州番禺,图书音像,摆渡人
1988,0,123,广州增城,摩托车,雅玛哈
4,1,13,广州花都,美容保健,微商爆款  泰国正品white芦荟胶去黑头水
900,0,22,广州花都,笔记本,特价出台acer笔记本900
1200,0,159,广州海珠,家电,麻辣烫冰柜转让
5,0,7,广州海珠,图书音像,黄冈小状元数学详解
150,0,22,广州白云,母婴儿童,贝贝起步推车，八成新，12斤左右
405,3,309,广州番禺,电脑,联想S100 上网本
276,5,571,广州增城,平板电脑,平板电脑，便宜买啦，不退货，
300,5,2178,广州白云,手机,三星  三星Note1
10,0,53,广州海珠,图书音像,匪我思存 11 桃花依旧笑春风
1200,1,68,广州萝岗,笔记本,华硕（ASUS）笔记本电脑超薄14英寸R417SA学生手提家
1000,1,172,广州增城,摩托车,太子代步车  刚换的电池一个月  新塘
399,17,1250,广州增城,平板电脑,ipad1
299,0,78,广州天河,数码产品,正品雷柏H600发烧级无线耳机，全新
680,0,31,广州白云,手机,OPPO R7 OPPO r7
30,0,91,广州海珠,电脑,水星 MERCURY MW300R
175,1,97,广州白云,美容保健,Refa瘦脸仪
25,2,271,广州天河,图书音像,二建教材书籍！！
269,0,56,广州海珠,图书音像,家长突围
45,0,27,广州增城,服饰,全新书包 背包 绿色时尚
850,0,59,广州天河,笔记本,低价转让笔记本电脑了，帮公司处理，有各种牌子的，型号，联系我
80,2,58,广州花都,图书音像,环保简装版绘本超值20本套装
100,0,382,广州白云,电脑,两条内存
600,0,45,广州番禺,摩托车,求购一台踏板车600左右的 谢谢
1180,0,403,广州天河,平板电脑,联想平板电脑
420,2,546,广州白云,平板电脑,10寸平板电脑大出血
20,2,840,广州海珠,母婴儿童,二手儿童幼儿推车
3350,0,53,广州越秀,笔记本,Hp惠普光影精灵i5第六代处理器英伟达GTX950超级游戏玩
2800,8,768,广州天河,手机,苹果 iPhone6s 自用iphone6S  4.7寸 64G 黑色
1000,0,78,广州番禺,手机,乐视 乐Max Pro 刚买的手机，指纹解锁，超薄，机身32
700,3,1096,广州增城,数码产品,马兰士5O纯功放
1550,1,96,广州天河,电脑,i3六代电脑主机
200,1,482,广州白云,家电,95成新春夏秋冬必备杀菌循环使用易拆洗除螨器
60,4,3549,广州番禺,母婴儿童,1.8米围栏，9.9成新
1.5万,0,94,广州番禺,自行车,03cb400
2,0,8,广州海珠,图书音像,中国古今寓言
200,1,43,广州越秀,平板电脑,7寸华硕NEXUS 7平板
1680,0,61,广州天河,平板电脑,mini2，32G，国行全原一台，?1680
420,1,43,广州番禺,家电,全新创维酷云21寸液晶电视！
880,0,36,广州天河,居家用品,低价出售全实木高档餐桌一套
110,2,83,广州佛山,母婴儿童,多功能儿童餐椅
2.4万,0,61,广州广州周边,自行车,DRZ400SM板
80,0,147,广州白云,服饰,七格格鬼马图案贴布镂空网格七分袖连衣裙
780,13,2972,广州天河,手机,华为  荣耀6plus
6300,0,834,广州天河,手机,苹果 iPhone7 Plus 全新红色苹果7plus128G，未拆封，无发票
100,2,770,广州越秀,手机,摩托罗拉  摩托罗拉手机学生手机老人手机9成新
1100,0,117,广州荔湾,电脑,长城宽带转让，广州市荔湾区宽带转让 长城宽带100M低价转让
1999,21,2540,广州荔湾,手机,苹果 iPhone6 苹果 iPhone6 金色 64G 美版 9.8新 忍痛割爱
725,10,348,广州天河,平板电脑,华为平板电脑10寸八核处理器  64G内存 双卡双待
700,3,320,广州花都,手机,魅族 魅蓝E 急放！魅族e。
1750,0,34,广州经济开发区,平板电脑,联想平板电脑
48,2,281,广州越秀,家电,韩国现代电陶炉2000W
75,2,93,广州黄埔,母婴儿童,九成新品牌天然椰棕婴儿床垫转让
25,5,725,广州番禺,图书音像,全新的新概念英语1、2的辅导用书，《小题大做》和《全新全绎》，新东方出的，我在亚马逊买的正版。没用过全新便宜转
12,1,25,广州番禺,图书音像,彼得兔8册
140,2,120,广州白云,母婴儿童,宝宝好可躺可坐推车
12,0,24,广州海珠,图书音像,初末漫画
25万,0,1156,广州天河,手机,苹果 iPhone4 iPhone4乔布斯之作！
18,0,4,广州白云,图书音像,看了一遍闲置的书，京东买的
2460,0,1907,广州海珠,手机,苹果 iPhone6 低价转让自用iPhone6 64g
15,0,7,广州天河,图书音像,会计学原理，会计日常工作，7成新
950,2,181,广州天河,笔记本,联想四核笔记本电脑
28,0,41,广州花都,图书音像,练字神器
38,0,15,广州越秀,自行车,小车货车改装大灯LED大灯白光高亮大功率
19,2,624,广州天河,电脑,笔记本电脑USB灯，风扇灯
999,0,39,广州番禺,平板电脑,汇泽h10g平板电脑
8,1,295,广州荔湾,图书音像,心理学类书，法律基础，礼仪类书
1000,1,245,广州白云,电动车,二手拉客电动三轮车，便宜卖了，要的转转转担保交易，速联系我
25,2,154,广州白云,平板电脑,苹果 ipad Air2 ，5／6全包皮保护套
60,4,83,广州广州周边,服饰,背包男双肩包休闲韩版2017新款夏大容量旅行男士学生书包时尚
418,1,65,广州番禺,服饰,Samsonite新秀丽双肩包Z36*09017
750,4,291,广州白云,笔记本,办公游戏本
16,1,63,广州天河,数码产品,VR眼镜，3D眼镜，送资源，
138,1,62,广州海珠,美容保健,悦诗风吟气垫 全新 香港入
3000,6,916,广州天河,电脑,惠普 8570w 移动工作站
120,0,17,广州海珠,图书音像,《三分钟学会画画》闲置转让
90,1,60,广州海珠,母婴儿童,好孩子婴儿车
40,0,12,广州天河,手机,oppor9原装全新耳机
600,1,95,广州越秀,居家用品,95新1.2米储蓄床诚意转让
500,2,519,广州增城,手机,苹果 iPhone4s 苹果4s
2180,0,25,广州黄埔,电动车,希诺普电动滑板折叠车
150,0,122,广州海珠,母婴儿童,小龙哈彼大篮筐推车
4000,1,431,广州海珠,母婴儿童,博格步Bugaboo婴儿车手推车，South Coast美国
248,1,218,广州白云,服饰,28寸拉杠箱
50,7,940,广州白云,母婴儿童,摇摇椅
10,0,58,广州花都,图书音像,新编法律基础知识书本，原价35现在只要10元
950,10,502,广州白云,平板电脑,闲置苹果平板ipad3
799,0,32,广州天河,自行车,九成新踏板摩托车
40,5,201,广州增城,母婴儿童,儿童学步车手推车实木
2399,14,338,广州天河,笔记本,转让这台超级快i7独显4G戴尔游戏笔记本电脑
40,1,52,广州海珠,图书音像,2017年初级会计资格考试用书
2600,4,218,广州番禺,平板电脑,surface3 128全新  港版
50,0,634,广州海珠,文体户外,必胜客  hello kitty，全新必
180,1,218,广州黄埔,自行车,日本二手内三速自行车
120,3,188,广州天河,母婴儿童,婴儿推车
2000,0,589,广州番禺,手机,苹果 iPhone SE 收一台苹果6或se
25,0,72,广州白云,图书音像,从零开始学基金投资 零起点股票投资一本通    理财
1988,16,1871,广州黄埔,平板电脑,iPad air
300,2,2688,广州番禺,手机,三星  双卡三星手机～DUOS便宜出
1900,6,232,广州增城,手机,一加 一加3T 完美性能!半年机!京东购，1+3t抢灰色，无拆机!
3000,2,830,广州天河,笔记本,14寸 超薄.轻 游戏笔记本 i5_8G 5秒开机
150,6,694,广州天河,居家用品,双立人奶锅
39,2,82,广州海珠,服饰,手提便捷拉杆旅行箱行李箱
350,0,40,广州佛山,手机,苹果 iPhone4s 联通3G  4S，16G内存，系统9.3，8.5成新正常使用
1400,0,657,广州萝岗,平板电脑,11月京东自营国行32G  wift版  欢迎试机
2300,2,1588,广州白云,电脑,机箱一套(服务器+3个交换机) 服务器加3个交换机加机箱一套
1750,6,330,广州海珠,平板电脑,反应超快的苹果7PLUS，可以看hkhggtfdryhh
180,4,472,广州番禺,服饰,优衣库 男 80％羊毛大衣
36,0,35,广州海珠,母婴儿童,宝宝坐了两次回老家了，附近有需要的宝宝可以联系我，需要自提。
3600,2,325,广州天河,笔记本,苹果笔记本电脑macbook
80,1,60,广州广州周边,图书音像,雅思真题4-12 含光盘 雅思书全新 包邮 送资料
105,0,59,广州东莞,美容保健,日本秀身堂HCA混合果汁
30,0,10,广州白云,自行车,金立达42厘米多用途锁，加长全新配3把钥匙，未拆包装，现低价
100,2,229,广州荔湾,图书音像,《福尔摩斯探案全集(插图版)》共8本。无折痕
1000,1,80,广州越秀,服饰,ito正品行李箱PISTACHIO跨界合作款拉杆箱
360,4,532,广州越秀,平板电脑,台电P98HD低价转让
359,4,360,广州从化,笔记本,笔记本电脑
2500,1,314,广州黄埔,笔记本,华硕笔记本电脑
120,0,5,广州荔湾,家电,全新飞利浦负离子电吹风HP8203
350,6,1172,广州南沙,手机,小米  小米2S
30,0,79,广州越秀,家电,科荣消毒碗柜，功能正常外观靓，快动手吧
1800,7,359,广州白云,电动车,电三轮车
560,1,250,广州番禺,电脑,九成新联想原装主机一台，能玩英雄联盟
53,3,113,广州天河,图书音像,作者签名的限量正版《乔布斯传》
1200,57,3911,广州白云,手机,vivo X7 vivo x7 8成新
55,0,94,广州番禺,平板电脑,指尖旋转陀螺充电打火机
120,3,255,广州番禺,服饰,宾豪帆布拉杆箱行李箱
128,0,20,广州白云,家电,飞利浦剃须刀
20,5,1412,广州海珠,电脑,TP-LINK TL-SF1005+普联5口百兆交换机
350,5,1161,广州黄埔,母婴儿童,美国 GRACO葛莱 婴儿推车 轻便实用 可躺可坐 9成新
2500,1,71,广州花都,笔记本,ThinkPad E455
40,2,56,广州越秀,图书音像,爵迹1、2册+电影梦鉴集
1900,6,1989,广州白云,手机,vivo X7 Plus vivo x7plus
25,0,9,广州广州周边,图书音像,建筑学  华南理工大学考研复习资料大全
300,2,200,广州白云,服饰,"全新，原价680买的，腾地方便卖300,有兴趣留言哦"
1050,0,66,广州白云,平板电脑,长虹平板电脑，我是17-07-09日晚上买的，十成新
1000,0,206,广州增城,手机,苹果 iPhone5s 苹果5s
900,0,39,广州天河,笔记本,绝对的便宜，配置都是不错的！玩各种大小游戏都很稳定轻松无压力
900,3,176,广州白云,笔记本,戴尔笔记本电脑
10,2,1287,广州花都,文体户外,小灯泡
450,3,269,广州黄埔,电动车,台铃电动车架，成色看图，电池被偷了，只剩下架子了，有意私聊我
1280,13,3167,广州白云,数码产品,自用的尼康D3000数码单反转手
578,0,23,广州广州周边,平板电脑,标题，【三星】12寸平板电脑128G超大内存高清八核导航
1280,10,2886,广州荔湾,家电,42寸正品康佳窄边框网络液晶电视
1.1万,0,95,广州经济开发区,自行车,2006年 铃木 中R750 车况完美 暴力机器 些许改装件
1.8万,0,82,广州白云,摩托车,山叶samx 155
2480,4,241,广州广州周边,笔记本,战神 i7三代四核 神舟笔记本电脑
10,0,154,广州天河,图书音像,《爆笑校园》
900,0,108,广州白云,平板电脑,戴尔平板闲置转让
800,2,172,广州越秀,电动车,低价处理精品九成新雅迪，爱玛，绿源等品牌电动车
50,1,122,广州黄埔,母婴儿童,二手手推童车
169,1,51,广州花都,母婴儿童,贝唯他多功能婴儿床
188,5,351,广州天河,母婴儿童,nadle儿童三轮车
2000,4,562,广州越秀,平板电脑,iPad5
25,0,38,广州天河,电动车,仅用一天的爱玛电动车坐包出售原价45元现价25元出售爱玛坐包
150,0,16,广州广州周边,自行车,国风AT越野轮胎
800,1,355,广州从化,自行车,摩托车
1.1万,0,57,广州广州周边,电动车,出租出售绿通观光车高尔夫球车老爷车游览车景区代步车
70,0,3,广州白云,居家用品,旋转拖把
300,1,147,广州番禺,手机,联想 乐檬3 联想乐檬k3
30,0,2,广州荔湾,文体户外,摇控飞机
80,1,425,广州白云,母婴儿童,圣得贝婴儿车
2600,1,316,广州增城,摩托车,飞鹰鬼火
216,1,276,广州番禺,家电,冰箱便宜处理了
41,0,31,广州番禺,图书音像,任意三本46元
14,0,58,广州增城,图书音像,淘气包马小跳
10,1,161,广州海珠,图书音像,小学四五六年级 突破阅读理解 三本打包出售
400,0,16,广州海珠,母婴儿童,小龙哈彼婴儿床
94,0,13,广州番禺,图书音像,现货包邮正版大纲细则 2017医师资格考试大纲细则-中医（具
8,0,17,广州越秀,图书音像,古典超级个体，郝广才今天，马徐俊说杂志，老浦识字，干货日记
10,0,20,广州萝岗,图书音像,谁的青春不迷茫
1450,4,644,广州天河,平板电脑,ipadmini2，7.9寸港版白色内存16，
280,1,203,广州增城,手机,OPPO  二手机oppo
2400,2,280,广州花都,电脑,苹果笔记本
2200,0,48,广州白云,摩托车,巧格1比1
10,0,3,广州番禺,图书音像,儿童小说 正能量书籍
15,0,8,广州番禺,图书音像,父与子
25,0,13,广州天河,图书音像,初中数学学霸笔记，全新
2700,1,125,广州花都,自行车,转让天马牌摩托车，三年车，有牌有证，2800
80,3,96,广州白云,美容保健,Versace范思哲香水三件套
40,0,26,广州白云,图书音像,《c#编程宝典 十年典藏版》
1200,0,180,广州番禺,平板电脑,ipad air1 在香港买 的，发票都有在 用了两年多
100,3,224,广州番禺,平板电脑,世纪星全学科智能同步学习机D-528
21,0,87,广州天河,图书音像,全新《张大千遇险传奇》
50,3,47,广州海珠,母婴儿童,学步车
245,1,41,广州天河,服饰,行李箱
5180,14,1664,广州海珠,手机,苹果 iPhone7 Plus 9.9成新苹果7P
3649,1,296,广州天河,平板电脑,基本全新ipad pro9.7，灰色128g
330,4,366,广州海珠,数码产品,psp2000
25,0,3,广州广州周边,居家用品,家居坊 韩式可爱创意煎蛋器 创意加厚不锈钢煎蛋器（5个装）
1150,3,326,广州荔湾,平板电脑,iPad 4 16 G
1000,2,317,广州白云,母婴儿童,好孩子BB推车95成新重7斤适合楼梯房用
5,1,126,广州黄埔,图书音像,过期时尚杂志商界财经杂志特价处理
48,1,505,广州番禺,手机,手机特效镜头
8,0,6,广州越秀,图书音像,互联网洞察，五分钟创业课，300天品牌思维修炼
70,0,11,广州番禺,图书音像,现货2017年人卫版全国主管护师执业资格考试用书全套4本中级
38,0,7,广州花都,家电,日用百货 盼超光触媒灭蚊灯 家用无辐射静音电子驱蚊灭蚊灯
1650,8,301,广州天河,手机,三星 S7 三星s7直屏美版黑色4+32g95新 稀缺货！
6500,0,15,广州增城,自行车,捷安特速降
60,2,96,广州海珠,图书音像,#育儿宝典#权威读物
100,3,1330,广州番禺,居家用品,保温桶低价转让
28,2,452,广州天河,服饰,晨和泳衣 女韩版保守小胸大胸显瘦遮肚分体裙式泳
19,3,308,广州海珠,图书音像,自考书00147《人力资源管理（一）》+一考通《人力资源管理
3888,0,125,广州海珠,平板电脑,iPad Pro
5,0,407,广州番禺,图书音像,正版图书
1250,2,140,广州天河,电动车,2016年新买的大品牌电动车
12,0,222,广州天河,图书音像,正版-《袖珍日汉词典》
500,0,35,广州天河,电脑,三星原装P2450H 24寸显示器九层新自带DVi.DGA
1.8万,0,16,广州白云,电动车,出售电动观光车
35,1,975,广州白云,居家用品,台灯，9.9成新，可以调节，两个一起35出，单不出。
16,0,111,广州白云,图书音像,【武侠小说】古龙作品集2本，单本8元／本
1000,0,99,广州花都,摩托车,本田女士摩托
19,0,84,广州番禺,电脑,无线鼠标超薄无声静音省电鼠标光电便携USB可爱 笔记本通用办
18,1,6,广州天河,图书音像,华研图书馆 漫画教程书 动漫手绘彩铅漫画绘画 新手学漫画素描
